Date,Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating
15-06-2021,102-77-2261,Naypyitaw,Member,Male,Health and beauty,65.31,7.00,22.86,480.03,Credit card,457.17,4.76,22.86,4.2
16-06-2021,875-31-8302,Mandalay,Normal,Male,Sports and travel,93.38,1.00,4.67,98.05,Cash,93.38,4.76,4.67,9.6
17-06-2021,102-06-2002,Naypyitaw,Member,Male,Sports and travel,25.25,5.00,6.31,132.56,Cash,126.25,4.76,6.31,6.1
18-06-2021,457-94-0464,Mandalay,Member,Male,Electronic accessories,87.87,9.00,39.54,830.37,Ewallet,790.83,4.76,39.54,5.6
19-06-2021,629-42-4133,Naypyitaw,Normal,Male,Health and beauty,21.80,8.00,8.72,183.12,Cash,174.40,4.76,8.72,8.3
20-06-2021,534-53-3526,Yangon,Normal,Female,Sports and travel,94.76,4.00,18.95,397.99,Ewallet,379.04,4.76,18.95,7.8
21-06-2021,307-04-2070,Yangon,Member,Female,Fashion accessories,30.62,1.00,1.53,32.15,Credit card,30.62,4.76,1.53,4.1
22-06-2021,468-99-7231,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8.00,17.60,369.68,Cash,352.08,4.76,17.60,8.8
23-06-2021,516-77-6464,Naypyitaw,Member,Female,Health and beauty,10.16,5.00,2.54,53.34,Ewallet,50.80,4.76,2.54,4.1
24-06-2021,404-91-5964,Yangon,Normal,Male,Electronic accessories,74.58,7.00,26.10,548.16,Credit card,522.06,4.76,26.10,9.0
25-06-2021,886-77-9084,Naypyitaw,Normal,Male,Electronic accessories,71.89,8.00,28.76,603.88,Ewallet,575.12,4.76,28.76,5.5
26-06-2021,790-38-4466,Naypyitaw,Normal,Female,Health and beauty,10.99,5.00,2.75,57.70,Credit card,54.95,4.76,2.75,9.3
27-06-2021,704-10-4056,Naypyitaw,Member,Male,Health and beauty,60.47,3.00,9.07,190.48,Credit card,181.41,4.76,9.07,5.6
28-06-2021,497-37-6538,Yangon,Normal,Male,Sports and travel,58.91,7.00,20.62,432.99,Ewallet,412.37,4.76,20.62,9.7
29-06-2021,651-96-5970,Yangon,Normal,Male,Fashion accessories,46.41,1.00,2.32,48.73,Credit card,46.41,4.76,2.32,4.0
30-06-2021,400-80-4065,Naypyitaw,Member,Male,Health and beauty,68.55,4.00,13.71,287.91,Credit card,274.20,4.76,13.71,9.2
01-07-2021,744-16-7898,Mandalay,Normal,Female,Home and lifestyle,97.37,10.00,48.69,1022.39,Credit card,973.70,4.76,48.69,4.9
02-07-2021,263-12-5321,Yangon,Member,Male,Electronic accessories,92.60,7.00,32.41,680.61,Credit card,648.20,4.76,32.41,9.3
03-07-2021,702-72-0487,Yangon,Normal,Female,Electronic accessories,46.61,2.00,4.66,97.88,Credit card,93.22,4.76,4.66,6.6
04-07-2021,605-83-1050,Mandalay,Normal,Male,Fashion accessories,27.18,2.00,2.72,57.08,Ewallet,54.36,4.76,2.72,4.3
05-07-2021,443-60-9639,Naypyitaw,Member,Female,Home and lifestyle,60.87,1.00,3.04,63.91,Cash,60.87,4.76,3.04,5.5
06-07-2021,864-24-7918,Yangon,Member,Female,Sports and travel,24.49,10.00,12.25,257.15,Cash,244.90,4.76,12.25,8.1
07-07-2021,359-94-5395,Mandalay,Normal,Male,Health and beauty,92.78,1.00,4.64,97.42,Credit card,92.78,4.76,4.64,9.8
08-07-2021,401-09-4232,Naypyitaw,Member,Male,Home and lifestyle,86.69,5.00,21.67,455.12,Ewallet,433.45,4.76,21.67,9.4
09-07-2021,751-15-6198,Mandalay,Normal,Male,Sports and travel,23.01,6.00,6.90,144.96,Ewallet,138.06,4.76,6.90,7.9
10-07-2021,324-41-6833,Naypyitaw,Member,Female,Electronic accessories,30.20,8.00,12.08,253.68,Ewallet,241.60,4.76,12.08,5.1
11-07-2021,474-33-8305,Naypyitaw,Member,Male,Fashion accessories,67.39,7.00,23.59,495.32,Ewallet,471.73,4.76,23.59,6.9
12-07-2021,759-29-9521,Yangon,Member,Female,Fashion accessories,48.96,9.00,22.03,462.67,Cash,440.64,4.76,22.03,8.0
13-07-2021,831-81-6575,Mandalay,Member,Female,Electronic accessories,75.59,9.00,34.02,714.33,Cash,680.31,4.76,34.02,8.0
14-07-2021,220-68-6701,Yangon,Normal,Female,Home and lifestyle,77.47,4.00,15.49,325.37,Cash,309.88,4.76,15.49,4.2
15-07-2021,618-34-8551,Yangon,Normal,Female,Sports and travel,93.18,2.00,9.32,195.68,Credit card,186.36,4.76,9.32,8.5
16-07-2021,257-60-7754,Yangon,Normal,Female,Electronic accessories,50.23,4.00,10.05,210.97,Cash,200.92,4.76,10.05,9.0
17-07-2021,559-61-5987,Mandalay,Normal,Female,Health and beauty,17.75,1.00,0.89,18.64,Cash,17.75,4.76,0.89,8.6
18-07-2021,189-55-2313,Naypyitaw,Normal,Female,Fashion accessories,62.18,10.00,31.09,652.89,Ewallet,621.80,4.76,31.09,6.0
19-07-2021,565-91-4567,Mandalay,Normal,Male,Health and beauty,10.75,8.00,4.30,90.30,Ewallet,86.00,4.76,4.30,6.2
20-07-2021,380-60-5336,Yangon,Normal,Female,Electronic accessories,40.26,10.00,20.13,422.73,Credit card,402.60,4.76,20.13,5.0
21-07-2021,815-04-6282,Naypyitaw,Member,Female,Sports and travel,64.97,5.00,16.24,341.09,Credit card,324.85,4.76,16.24,6.5
22-07-2021,674-56-6360,Yangon,Normal,Male,Electronic accessories,95.15,1.00,4.76,99.91,Cash,95.15,4.76,4.76,6.0
23-07-2021,778-34-2523,Yangon,Member,Female,Electronic accessories,48.62,8.00,19.45,408.41,Cash,388.96,4.76,19.45,5.0
24-07-2021,499-27-7781,Mandalay,Normal,Female,Food and beverages,53.21,8.00,21.28,446.96,Ewallet,425.68,4.76,21.28,5.0
25-07-2021,477-59-2456,Naypyitaw,Normal,Female,Fashion accessories,45.44,7.00,15.90,333.98,Cash,318.08,4.76,15.90,9.2
26-07-2021,832-51-6761,Yangon,Normal,Male,Food and beverages,33.88,8.00,13.55,284.59,Ewallet,271.04,4.76,13.55,9.6
27-07-2021,869-11-3082,Mandalay,Member,Male,Health and beauty,96.16,4.00,19.23,403.87,Credit card,384.64,4.76,19.23,8.4
28-07-2021,190-59-3964,Mandalay,Member,Male,Food and beverages,47.16,5.00,11.79,247.59,Credit card,235.80,4.76,11.79,6.0
29-07-2021,366-43-6862,Mandalay,Normal,Male,Electronic accessories,52.89,4.00,10.58,222.14,Ewallet,211.56,4.76,10.58,6.7
30-07-2021,186-43-8965,Yangon,Member,Female,Home and lifestyle,47.68,2.00,4.77,100.13,Credit card,95.36,4.76,4.77,4.1
31-07-2021,784-21-9238,Naypyitaw,Member,Male,Sports and travel,10.17,1.00,0.51,10.68,Cash,10.17,4.76,0.51,5.9
01-08-2021,276-75-6884,Yangon,Normal,Female,Health and beauty,68.71,3.00,10.31,216.44,Cash,206.13,4.76,10.31,8.7
02-08-2021,109-86-4363,Mandalay,Member,Female,Sports and travel,60.08,7.00,21.03,441.59,Credit card,420.56,4.76,21.03,4.5
03-08-2021,569-76-2760,Yangon,Member,Female,Sports and travel,22.01,4.00,4.40,92.44,Credit card,88.04,4.76,4.40,6.6
04-08-2021,222-42-0244,Mandalay,Member,Female,Health and beauty,72.11,9.00,32.45,681.44,Credit card,648.99,4.76,32.45,7.7
05-08-2021,760-53-9233,Yangon,Member,Male,Fashion accessories,41.28,3.00,6.19,130.03,Credit card,123.84,4.76,6.19,8.5
06-08-2021,538-22-0304,Naypyitaw,Normal,Male,Electronic accessories,64.95,10.00,32.48,681.98,Cash,649.50,4.76,32.48,5.2
07-08-2021,416-17-9926,Yangon,Member,Female,Electronic accessories,74.22,10.00,37.11,779.31,Credit card,742.20,4.76,37.11,4.3
08-08-2021,237-44-6163,Yangon,Normal,Male,Electronic accessories,10.56,8.00,4.22,88.70,Cash,84.48,4.76,4.22,7.6
09-08-2021,636-17-0325,Mandalay,Normal,Male,Health and beauty,62.57,4.00,12.51,262.79,Cash,250.28,4.76,12.51,9.5
10-08-2021,343-75-9322,Mandalay,Member,Female,Sports and travel,11.85,8.00,4.74,99.54,Cash,94.80,4.76,4.74,4.1
11-08-2021,528-14-9470,Yangon,Member,Male,Health and beauty,91.30,1.00,4.57,95.87,Ewallet,91.30,4.76,4.57,9.2
12-08-2021,427-45-9297,Mandalay,Member,Female,Home and lifestyle,40.73,7.00,14.26,299.37,Ewallet,285.11,4.76,14.26,5.4
13-08-2021,807-34-3742,Yangon,Normal,Male,Fashion accessories,52.38,1.00,2.62,55.00,Cash,52.38,4.76,2.62,5.8
14-08-2021,288-62-1085,Yangon,Member,Male,Fashion accessories,38.54,5.00,9.64,202.34,Ewallet,192.70,4.76,9.64,5.6
15-08-2021,670-71-7306,Mandalay,Normal,Male,Sports and travel,44.63,6.00,13.39,281.17,Credit card,267.78,4.76,13.39,5.1
16-08-2021,660-29-7083,Naypyitaw,Normal,Male,Electronic accessories,55.87,10.00,27.94,586.64,Cash,558.70,4.76,27.94,5.8
17-08-2021,271-77-8740,Naypyitaw,Member,Female,Sports and travel,29.22,6.00,8.77,184.09,Ewallet,175.32,4.76,8.77,5.0
18-08-2021,497-36-0989,Yangon,Normal,Male,Fashion accessories,51.94,3.00,7.79,163.61,Cash,155.82,4.76,7.79,7.9
19-08-2021,291-59-1384,Mandalay,Normal,Male,Electronic accessories,60.30,1.00,3.02,63.32,Cash,60.30,4.76,3.02,6.0
20-08-2021,860-73-6466,Yangon,Member,Female,Sports and travel,39.47,2.00,3.95,82.89,Credit card,78.94,4.76,3.95,5.0
21-08-2021,549-23-9016,Naypyitaw,Member,Female,Food and beverages,14.87,2.00,1.49,31.23,Credit card,29.74,4.76,1.49,8.9
22-08-2021,896-34-0956,Yangon,Normal,Male,Fashion accessories,21.32,1.00,1.07,22.39,Cash,21.32,4.76,1.07,5.9
23-08-2021,804-38-3935,Yangon,Member,Male,Electronic accessories,93.78,3.00,14.07,295.41,Credit card,281.34,4.76,14.07,5.9
24-08-2021,585-90-0249,Yangon,Member,Male,Electronic accessories,73.26,1.00,3.66,76.92,Ewallet,73.26,4.76,3.66,9.7
25-08-2021,862-29-5914,Naypyitaw,Normal,Female,Sports and travel,22.38,1.00,1.12,23.50,Credit card,22.38,4.76,1.12,8.6
26-08-2021,845-94-6841,Naypyitaw,Member,Female,Food and beverages,72.88,9.00,32.80,688.72,Cash,655.92,4.76,32.80,4.0
27-08-2021,125-45-2293,Yangon,Normal,Female,Fashion accessories,99.10,6.00,29.73,624.33,Cash,594.60,4.76,29.73,4.2
28-08-2021,843-73-4724,Yangon,Normal,Male,Fashion accessories,74.10,1.00,3.71,77.81,Cash,74.10,4.76,3.71,9.2
29-08-2021,409-33-9708,Yangon,Normal,Female,Fashion accessories,98.48,2.00,9.85,206.81,Ewallet,196.96,4.76,9.85,9.2
30-08-2021,658-66-3967,Naypyitaw,Normal,Male,Health and beauty,53.19,7.00,18.62,390.95,Ewallet,372.33,4.76,18.62,5.0
31-08-2021,866-70-2814,Mandalay,Normal,Female,Electronic accessories,52.79,10.00,26.40,554.30,Ewallet,527.90,4.76,26.40,10.0
01-09-2021,160-22-2687,Yangon,Member,Female,Health and beauty,95.95,5.00,23.99,503.74,Ewallet,479.75,4.76,23.99,8.8
02-09-2021,895-03-6665,Mandalay,Normal,Female,Fashion accessories,36.51,9.00,16.43,345.02,Cash,328.59,4.76,16.43,4.2
03-09-2021,770-42-8960,Mandalay,Normal,Male,Food and beverages,21.12,8.00,8.45,177.41,Cash,168.96,4.76,8.45,6.3
04-09-2021,748-45-2862,Yangon,Member,Female,Home and lifestyle,28.31,4.00,5.66,118.90,Cash,113.24,4.76,5.66,8.2
05-09-2021,234-36-2483,Mandalay,Normal,Male,Health and beauty,57.59,6.00,17.28,362.82,Cash,345.54,4.76,17.28,5.1
06-09-2021,316-66-3011,Yangon,Member,Female,Food and beverages,47.63,9.00,21.43,450.10,Cash,428.67,4.76,21.43,5.0
07-09-2021,848-95-6252,Naypyitaw,Member,Female,Home and lifestyle,86.27,1.00,4.31,90.58,Ewallet,86.27,4.76,4.31,7.0
08-09-2021,840-76-5966,Yangon,Member,Male,Sports and travel,12.76,2.00,1.28,26.80,Ewallet,25.52,4.76,1.28,7.8
09-09-2021,152-03-4217,Mandalay,Normal,Female,Home and lifestyle,11.28,9.00,5.08,106.60,Credit card,101.52,4.76,5.08,4.3
10-09-2021,533-66-5566,Mandalay,Normal,Female,Home and lifestyle,51.07,7.00,17.87,375.36,Cash,357.49,4.76,17.87,7.0
11-09-2021,124-31-1458,Yangon,Member,Female,Electronic accessories,79.59,3.00,11.94,250.71,Cash,238.77,4.76,11.94,6.6
12-09-2021,176-78-1170,Naypyitaw,Member,Male,Health and beauty,33.81,3.00,5.07,106.50,Ewallet,101.43,4.76,5.07,7.3
13-09-2021,361-59-0574,Mandalay,Member,Male,Sports and travel,90.53,8.00,36.21,760.45,Credit card,724.24,4.76,36.21,6.5
14-09-2021,101-81-4070,Naypyitaw,Member,Female,Health and beauty,62.82,2.00,6.28,131.92,Ewallet,125.64,4.76,6.28,4.9
15-09-2021,631-34-1880,Naypyitaw,Member,Male,Food and beverages,24.31,3.00,3.65,76.58,Credit card,72.93,4.76,3.65,4.3
16-09-2021,852-82-2749,Yangon,Normal,Male,Sports and travel,64.59,4.00,12.92,271.28,Ewallet,258.36,4.76,12.92,9.3
17-09-2021,873-14-6353,Yangon,Member,Male,Food and beverages,24.82,7.00,8.69,182.43,Credit card,173.74,4.76,8.69,7.1
18-09-2021,584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,56.50,1.00,2.83,59.33,Ewallet,56.50,4.76,2.83,9.6
19-09-2021,544-55-9589,Mandalay,Member,Female,Electronic accessories,21.43,10.00,10.72,225.02,Cash,214.30,4.76,10.72,6.2
20-09-2021,166-19-2553,Yangon,Member,Male,Sports and travel,89.06,6.00,26.72,561.08,Cash,534.36,4.76,26.72,9.9
21-09-2021,737-88-5876,Yangon,Member,Male,Home and lifestyle,23.29,4.00,4.66,97.82,Credit card,93.16,4.76,4.66,5.9
22-09-2021,154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8.00,26.10,548.18,Ewallet,522.08,4.76,26.10,6.3
23-09-2021,885-56-0389,Naypyitaw,Member,Male,Fashion accessories,52.35,1.00,2.62,54.97,Cash,52.35,4.76,2.62,4.0
24-09-2021,608-05-3804,Mandalay,Member,Male,Electronic accessories,39.75,1.00,1.99,41.74,Cash,39.75,4.76,1.99,6.1
25-09-2021,448-61-3783,Yangon,Normal,Female,Electronic accessories,90.02,8.00,36.01,756.17,Credit card,720.16,4.76,36.01,4.5
26-09-2021,761-49-0439,Mandalay,Member,Female,Electronic accessories,12.10,8.00,4.84,101.64,Ewallet,96.80,4.76,4.84,8.6
27-09-2021,490-95-0021,Mandalay,Member,Female,Food and beverages,33.21,10.00,16.61,348.71,Ewallet,332.10,4.76,16.61,6.0
28-09-2021,115-38-7388,Naypyitaw,Member,Female,Fashion accessories,10.18,8.00,4.07,85.51,Credit card,81.44,4.76,4.07,9.5
29-09-2021,311-13-6971,Mandalay,Member,Male,Sports and travel,31.99,10.00,16.00,335.90,Credit card,319.90,4.76,16.00,9.9
30-09-2021,291-55-6563,Yangon,Member,Female,Home and lifestyle,34.42,6.00,10.33,216.85,Ewallet,206.52,4.76,10.33,7.5
01-10-2021,548-48-3156,Yangon,Member,Female,Food and beverages,83.34,2.00,8.33,175.01,Cash,166.68,4.76,8.33,7.6
02-10-2021,460-93-5834,Yangon,Normal,Male,Sports and travel,45.58,7.00,15.95,335.01,Cash,319.06,4.76,15.95,5.0
03-10-2021,325-89-4209,Yangon,Member,Male,Food and beverages,87.90,1.00,4.40,92.30,Ewallet,87.90,4.76,4.40,6.7
04-10-2021,884-80-6021,Yangon,Member,Female,Electronic accessories,73.47,10.00,36.74,771.44,Ewallet,734.70,4.76,36.74,9.5
05-10-2021,137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,12.19,8.00,4.88,102.40,Ewallet,97.52,4.76,4.88,6.8
06-10-2021,880-46-5796,Yangon,Member,Male,Sports and travel,76.92,10.00,38.46,807.66,Ewallet,769.20,4.76,38.46,5.6
07-10-2021,389-70-2397,Naypyitaw,Normal,Female,Health and beauty,83.66,5.00,20.92,439.22,Cash,418.30,4.76,20.92,7.2
08-10-2021,114-35-5271,Mandalay,Normal,Female,Electronic accessories,57.91,8.00,23.16,486.44,Cash,463.28,4.76,23.16,8.1
09-10-2021,607-76-6216,Naypyitaw,Member,Female,Fashion accessories,92.49,5.00,23.12,485.57,Credit card,462.45,4.76,23.12,8.6
10-10-2021,715-20-1673,Mandalay,Normal,Male,Electronic accessories,28.38,5.00,7.10,149.00,Cash,141.90,4.76,7.10,9.4
11-10-2021,811-35-1094,Mandalay,Member,Male,Electronic accessories,50.45,6.00,15.14,317.84,Credit card,302.70,4.76,15.14,8.9
12-10-2021,699-88-1972,Mandalay,Normal,Male,Health and beauty,99.16,8.00,39.66,832.94,Credit card,793.28,4.76,39.66,4.2
13-10-2021,781-84-8059,Naypyitaw,Normal,Male,Fashion accessories,60.74,7.00,21.26,446.44,Ewallet,425.18,4.76,21.26,5.0
14-10-2021,409-49-6995,Naypyitaw,Member,Female,Food and beverages,47.27,6.00,14.18,297.80,Cash,283.62,4.76,14.18,8.8
15-10-2021,725-54-0677,Naypyitaw,Member,Male,Health and beauty,85.60,7.00,29.96,629.16,Cash,599.20,4.76,29.96,5.3
16-10-2021,146-09-5432,Yangon,Member,Male,Food and beverages,35.04,9.00,15.77,331.13,Ewallet,315.36,4.76,15.77,4.6
17-10-2021,377-79-7592,Naypyitaw,Member,Female,Electronic accessories,44.84,9.00,20.18,423.74,Credit card,403.56,4.76,20.18,7.5
18-10-2021,509-10-0516,Mandalay,Normal,Male,Home and lifestyle,45.97,4.00,9.19,193.07,Ewallet,183.88,4.76,9.19,5.1
19-10-2021,595-94-9924,Yangon,Member,Female,Health and beauty,27.73,5.00,6.93,145.58,Credit card,138.65,4.76,6.93,4.2
20-10-2021,865-41-9075,Yangon,Normal,Male,Food and beverages,11.53,7.00,4.04,84.75,Cash,80.71,4.76,4.04,8.1
21-10-2021,545-07-8534,Naypyitaw,Normal,Female,Health and beauty,58.32,2.00,5.83,122.47,Ewallet,116.64,4.76,5.83,6.0
22-10-2021,118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,78.38,4.00,15.68,329.20,Cash,313.52,4.76,15.68,7.9
23-10-2021,450-42-3339,Naypyitaw,Normal,Male,Health and beauty,84.61,10.00,42.31,888.41,Credit card,846.10,4.76,42.31,8.8
24-10-2021,851-98-3555,Mandalay,Normal,Female,Health and beauty,82.88,5.00,20.72,435.12,Credit card,414.40,4.76,20.72,6.6
25-10-2021,186-71-5196,Yangon,Member,Female,Food and beverages,79.54,2.00,7.95,167.03,Ewallet,159.08,4.76,7.95,6.2
26-10-2021,624-01-8356,Mandalay,Normal,Female,Home and lifestyle,49.01,10.00,24.51,514.61,Credit card,490.10,4.76,24.51,4.2
27-10-2021,313-66-9943,Mandalay,Member,Female,Food and beverages,29.15,3.00,4.37,91.82,Credit card,87.45,4.76,4.37,7.3
28-10-2021,151-27-8496,Naypyitaw,Normal,Female,Electronic accessories,56.13,4.00,11.23,235.75,Ewallet,224.52,4.76,11.23,8.6
29-10-2021,453-33-6436,Yangon,Normal,Female,Home and lifestyle,93.12,8.00,37.25,782.21,Cash,744.96,4.76,37.25,6.8
30-10-2021,522-57-8364,Yangon,Member,Male,Fashion accessories,51.34,8.00,20.54,431.26,Ewallet,410.72,4.76,20.54,7.6
31-10-2021,459-45-2396,Yangon,Member,Female,Food and beverages,99.60,3.00,14.94,313.74,Cash,298.80,4.76,14.94,5.8
01-11-2021,717-96-4189,Naypyitaw,Normal,Female,Electronic accessories,35.49,6.00,10.65,223.59,Cash,212.94,4.76,10.65,4.1
02-11-2021,722-13-2115,Naypyitaw,Member,Male,Sports and travel,42.85,1.00,2.14,44.99,Credit card,42.85,4.76,2.14,9.3
03-11-2021,749-81-8133,Yangon,Normal,Female,Fashion accessories,94.67,4.00,18.93,397.61,Cash,378.68,4.76,18.93,6.8
04-11-2021,777-67-2495,Mandalay,Normal,Male,Home and lifestyle,68.97,3.00,10.35,217.26,Ewallet,206.91,4.76,10.35,8.7
05-11-2021,636-98-3364,Mandalay,Member,Female,Electronic accessories,26.26,3.00,3.94,82.72,Ewallet,78.78,4.76,3.94,6.3
06-11-2021,246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,35.79,9.00,16.11,338.22,Credit card,322.11,4.76,16.11,5.1
07-11-2021,181-82-6255,Mandalay,Normal,Female,Home and lifestyle,16.37,6.00,4.91,103.13,Cash,98.22,4.76,4.91,7.0
08-11-2021,838-02-1821,Naypyitaw,Member,Female,Home and lifestyle,12.73,2.00,1.27,26.73,Credit card,25.46,4.76,1.27,5.2
09-11-2021,887-42-0517,Naypyitaw,Normal,Female,Sports and travel,83.14,7.00,29.10,611.08,Credit card,581.98,4.76,29.10,6.6
10-11-2021,457-12-0244,Naypyitaw,Member,Female,Sports and travel,35.22,6.00,10.57,221.89,Ewallet,211.32,4.76,10.57,6.5
11-11-2021,226-34-0034,Mandalay,Normal,Female,Electronic accessories,13.78,4.00,2.76,57.88,Ewallet,55.12,4.76,2.76,9.0
12-11-2021,321-49-7382,Mandalay,Member,Male,Sports and travel,88.31,1.00,4.42,92.73,Credit card,88.31,4.76,4.42,5.2
13-11-2021,397-25-8725,Yangon,Member,Female,Health and beauty,39.62,9.00,17.83,374.41,Credit card,356.58,4.76,17.83,6.8
14-11-2021,431-66-2305,Mandalay,Normal,Female,Electronic accessories,88.25,9.00,39.71,833.96,Credit card,794.25,4.76,39.71,7.6
15-11-2021,825-94-5922,Mandalay,Normal,Male,Sports and travel,25.31,2.00,2.53,53.15,Ewallet,50.62,4.76,2.53,7.2
16-11-2021,641-62-7288,Mandalay,Normal,Male,Home and lifestyle,99.92,6.00,29.98,629.50,Ewallet,599.52,4.76,29.98,7.1
17-11-2021,756-93-1854,Naypyitaw,Member,Female,Fashion accessories,83.35,2.00,8.34,175.04,Credit card,166.70,4.76,8.34,9.5
18-11-2021,243-55-8457,Yangon,Normal,Female,Food and beverages,74.44,10.00,37.22,781.62,Ewallet,744.40,4.76,37.22,5.1
19-11-2021,458-10-8612,Naypyitaw,Normal,Male,Health and beauty,64.08,7.00,22.43,470.99,Ewallet,448.56,4.76,22.43,7.6
20-11-2021,501-61-1753,Mandalay,Normal,Female,Home and lifestyle,63.15,6.00,18.95,397.85,Ewallet,378.90,4.76,18.95,9.8
21-11-2021,235-06-8510,Naypyitaw,Member,Male,Home and lifestyle,85.72,3.00,12.86,270.02,Ewallet,257.16,4.76,12.86,5.1
22-11-2021,433-08-7822,Naypyitaw,Normal,Female,Health and beauty,78.89,7.00,27.61,579.84,Ewallet,552.23,4.76,27.61,7.5
23-11-2021,361-85-2571,Yangon,Normal,Female,Sports and travel,89.48,5.00,22.37,469.77,Cash,447.40,4.76,22.37,7.4
24-11-2021,131-70-8179,Yangon,Member,Female,Health and beauty,92.09,3.00,13.81,290.08,Cash,276.27,4.76,13.81,4.2
25-11-2021,500-02-2261,Naypyitaw,Normal,Female,Food and beverages,57.29,6.00,17.19,360.93,Ewallet,343.74,4.76,17.19,5.9
26-11-2021,720-72-2436,Yangon,Normal,Male,Food and beverages,66.52,4.00,13.30,279.38,Ewallet,266.08,4.76,13.30,6.9
27-11-2021,702-83-5291,Naypyitaw,Member,Male,Fashion accessories,99.82,9.00,44.92,943.30,Cash,898.38,4.76,44.92,6.6
28-11-2021,809-69-9497,Yangon,Normal,Female,Home and lifestyle,45.68,10.00,22.84,479.64,Ewallet,456.80,4.76,22.84,5.7
29-11-2021,449-16-6770,Yangon,Normal,Male,Health and beauty,50.79,5.00,12.70,266.65,Credit card,253.95,4.76,12.70,5.3
30-11-2021,333-23-2632,Yangon,Member,Male,Health and beauty,10.08,7.00,3.53,74.09,Cash,70.56,4.76,3.53,4.2
01-12-2021,489-82-1237,Yangon,Normal,Female,Electronic accessories,93.88,7.00,32.86,690.02,Credit card,657.16,4.76,32.86,7.3
02-12-2021,859-97-6048,Naypyitaw,Member,Male,Electronic accessories,84.25,2.00,8.43,176.93,Credit card,168.50,4.76,8.43,5.3
03-12-2021,676-10-2200,Mandalay,Member,Male,Fashion accessories,53.78,1.00,2.69,56.47,Ewallet,53.78,4.76,2.69,4.7
04-12-2021,373-88-1424,Naypyitaw,Member,Male,Home and lifestyle,35.81,5.00,8.95,188.00,Ewallet,179.05,4.76,8.95,7.9
05-12-2021,365-16-4334,Mandalay,Normal,Female,Food and beverages,26.43,8.00,10.57,222.01,Ewallet,211.44,4.76,10.57,8.9
06-12-2021,503-21-4385,Mandalay,Member,Male,Health and beauty,39.91,3.00,5.99,125.72,Ewallet,119.73,4.76,5.99,9.3
07-12-2021,305-89-2768,Mandalay,Member,Female,Home and lifestyle,21.90,3.00,3.29,68.99,Ewallet,65.70,4.76,3.29,4.7
08-12-2021,574-80-1489,Mandalay,Member,Female,Food and beverages,62.85,4.00,12.57,263.97,Ewallet,251.40,4.76,12.57,8.7
09-12-2021,784-08-0310,Naypyitaw,Member,Female,Food and beverages,21.04,4.00,4.21,88.37,Cash,84.16,4.76,4.21,7.6
10-12-2021,200-40-6154,Mandalay,Member,Male,Home and lifestyle,65.91,6.00,19.77,415.23,Cash,395.46,4.76,19.77,5.7
11-12-2021,846-10-0341,Yangon,Normal,Female,Fashion accessories,42.57,7.00,14.90,312.89,Cash,297.99,4.76,14.90,6.8
12-12-2021,577-34-7579,Naypyitaw,Member,Male,Food and beverages,50.49,9.00,22.72,477.13,Cash,454.41,4.76,22.72,5.4
13-12-2021,430-02-3888,Mandalay,Normal,Male,Electronic accessories,46.02,6.00,13.81,289.93,Cash,276.12,4.76,13.81,7.1
14-12-2021,867-47-1948,Naypyitaw,Normal,Female,Home and lifestyle,15.80,10.00,7.90,165.90,Cash,158.00,4.76,7.90,7.8
15-12-2021,384-59-6655,Yangon,Member,Female,Food and beverages,98.66,9.00,44.40,932.34,Cash,887.94,4.76,44.40,8.4
16-12-2021,256-58-3609,Naypyitaw,Member,Male,Fashion accessories,91.98,1.00,4.60,96.58,Cash,91.98,4.76,4.60,9.8
17-12-2021,324-92-3863,Yangon,Member,Male,Electronic accessories,20.89,2.00,2.09,43.87,Cash,41.78,4.76,2.09,9.8
18-12-2021,593-08-5916,Yangon,Normal,Female,Fashion accessories,15.50,1.00,0.78,16.28,Credit card,15.50,4.76,0.78,7.4
19-12-2021,364-34-2972,Naypyitaw,Member,Male,Electronic accessories,96.82,3.00,14.52,304.98,Cash,290.46,4.76,14.52,6.7
20-12-2021,794-42-3736,Mandalay,Normal,Male,Food and beverages,33.33,2.00,3.33,69.99,Credit card,66.66,4.76,3.33,6.4
21-12-2021,172-42-8274,Mandalay,Normal,Female,Electronic accessories,38.27,2.00,3.83,80.37,Credit card,76.54,4.76,3.83,5.8
22-12-2021,558-60-5016,Yangon,Normal,Female,Home and lifestyle,33.30,9.00,14.99,314.69,Ewallet,299.70,4.76,14.99,7.2
23-12-2021,195-06-0432,Yangon,Member,Male,Home and lifestyle,81.01,3.00,12.15,255.18,Credit card,243.03,4.76,12.15,9.3
24-12-2021,605-03-2706,Yangon,Normal,Female,Health and beauty,15.80,3.00,2.37,49.77,Cash,47.40,4.76,2.37,9.5
25-12-2021,214-30-2776,Mandalay,Member,Female,Electronic accessories,34.49,5.00,8.62,181.07,Credit card,172.45,4.76,8.62,9.0
26-12-2021,746-04-1077,Mandalay,Member,Female,Food and beverages,84.63,10.00,42.32,888.62,Credit card,846.30,4.76,42.32,9.0
